time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2021-05-26T04:09:35Z",1622002175,3374.154,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261666.7,0
"2021-05-26T04:09:36Z",1622002176,3286.165,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,263230.2,0
"2021-05-26T04:09:37Z",1622002177,3553.204,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261771.9,0
"2021-05-26T04:09:38Z",1622002178,3895.974,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,262403.5,0
"2021-05-26T04:09:39Z",1622002179,3096.782,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261666.7,0
"2021-05-26T04:09:40Z",1622002180,3857.001,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,262500,0
"2021-05-26T04:09:41Z",1622002181,4055.753,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,262411.3,0
"2021-05-26T04:09:42Z",1622002182,2830.515,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,262500,0
"2021-05-26T04:09:43Z",1622002183,3822.746,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261666.7,0
"2021-05-26T04:09:44Z",1622002184,3843.992,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,262419.3,0
"2021-05-26T04:09:45Z",1622002185,2938.373,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,262500,0
"2021-05-26T04:09:46Z",1622002186,3651.746,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,264005.4,0
"2021-05-26T04:09:47Z",1622002187,3535.932,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,260923,0
"2021-05-26T04:09:48Z",1622002188,3339.636,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,262420.2,0
"2021-05-26T04:09:49Z",1622002189,3379.256,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261932.6,0
"2021-05-26T04:09:50Z",1622002190,3337.991,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261666.7,0
"2021-05-26T04:09:51Z",1622002191,3861.316,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261666.7,0
"2021-05-26T04:09:52Z",1622002192,3088.792,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261666.7,0
"2021-05-26T04:09:53Z",1622002193,2932.414,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,260921.1,0
"2021-05-26T04:09:54Z",1622002194,3963.854,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261666.7,0
"2021-05-26T04:09:55Z",1622002195,2904.241,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261586.9,0
"2021-05-26T04:09:56Z",1622002196,2761.076,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261075.3,0
"2021-05-26T04:09:57Z",1622002197,3767.642,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261578,0
"2021-05-26T04:09:58Z",1622002198,3012.536,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,263043.9,0
"2021-05-26T04:09:59Z",1622002199,3048.855,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261586,0
"2021-05-26T04:10:00Z",1622002200,3485.835,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261571.2,0
"2021-05-26T04:10:01Z",1622002201,3472.446,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,260913.1,0
"2021-05-26T04:10:02Z",1622002202,3501.612,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,260914.9,0
"2021-05-26T04:10:03Z",1622002203,3262.401,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261586.9,0
"2021-05-26T04:10:04Z",1622002204,3815.735,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,260161.3,0
"2021-05-26T04:10:05Z",1622002205,3813.158,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,260922,0
"2021-05-26T04:10:06Z",1622002206,2920.367,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261666.7,0
"2021-05-26T04:10:07Z",1622002207,3919.604,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,260833.3,0
"2021-05-26T04:10:08Z",1622002208,3773.366,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261666.7,0
"2021-05-26T04:10:09Z",1622002209,2870.749,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,260751.8,0
"2021-05-26T04:10:10Z",1622002210,3610.397,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,262320.8,0
"2021-05-26T04:10:11Z",1622002211,3483.854,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,262338.7,0
"2021-05-26T04:10:12Z",1622002212,3197.802,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,261666.7,0
"2021-05-26T04:10:13Z",1622002213,3320.201,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,260736.8,0
"2021-05-26T04:10:14Z",1622002214,3286.568,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,260096.5,0
"2021-05-26T04:10:15Z",1622002215,3732.258,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,260744.7,0
"2021-05-26T04:10:16Z",1622002216,3174.648,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,260744.7,0
"2021-05-26T04:10:17Z",1622002217,2901.754,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,260745.6,0
