time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2021-09-28T03:56:43Z",1632801403,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:44Z",1632801404,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:45Z",1632801405,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:46Z",1632801406,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:47Z",1632801407,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:48Z",1632801408,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:49Z",1632801409,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,259630.5,0
"2021-09-28T03:56:50Z",1632801410,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,259634,0
"2021-09-28T03:56:51Z",1632801411,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:52Z",1632801412,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:53Z",1632801413,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:54Z",1632801414,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:55Z",1632801415,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:56Z",1632801416,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:57Z",1632801417,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:58Z",1632801418,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:56:59Z",1632801419,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,259540.5,0
"2021-09-28T03:57:00Z",1632801420,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:01Z",1632801421,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:02Z",1632801422,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:03Z",1632801423,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,259528.3,0
"2021-09-28T03:57:04Z",1632801424,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:05Z",1632801425,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:06Z",1632801426,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:07Z",1632801427,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:08Z",1632801428,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:09Z",1632801429,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:10Z",1632801430,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:11Z",1632801431,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,259638.4,0
"2021-09-28T03:57:12Z",1632801432,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,259166.7,0
"2021-09-28T03:57:13Z",1632801433,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:14Z",1632801434,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:15Z",1632801435,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:16Z",1632801436,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:17Z",1632801437,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,260000,0
"2021-09-28T03:57:18Z",1632801438,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,368514.2,0
"2021-09-28T03:57:19Z",1632801439,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,247757,0
"2021-09-28T03:57:20Z",1632801440,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,248333.3,0
"2021-09-28T03:57:21Z",1632801441,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,250369.5,0
"2021-09-28T03:57:22Z",1632801442,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,0.004848148,0,0,0,0,0,0,0,1,1,1,1,294.15,253703.7,0
"2021-09-28T03:57:23Z",1632801443,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,293.5496,254166.7,0
"2021-09-28T03:57:24Z",1632801444,0,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,293.15,253805,0
"2021-09-28T03:57:25Z",1632801445,320.4638,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,293.7516,253796.3,0
"2021-09-28T03:57:26Z",1632801446,243.6532,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,254539.7,0
"2021-09-28T03:57:27Z",1632801447,188.6938,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,254166.7,0
"2021-09-28T03:57:28Z",1632801448,133.0498,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,255833.3,0
"2021-09-28T03:57:29Z",1632801449,164.2929,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,256199.4,0
"2021-09-28T03:57:30Z",1632801450,183.7535,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,255833.3,0
"2021-09-28T03:57:31Z",1632801451,17845.94,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,256666.7,0
"2021-09-28T03:57:32Z",1632801452,5399.147,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,256190.5,0
"2021-09-28T03:57:33Z",1632801453,5630.098,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,258003.1,0
"2021-09-28T03:57:34Z",1632801454,5535.677,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,0.003787044,0,0,0,0,0,0,0,1,1,1,1,294.15,245000,0
"2021-09-28T03:57:35Z",1632801455,5469.726,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,249428.6,0
"2021-09-28T03:57:36Z",1632801456,5743.412,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,252371.8,0
"2021-09-28T03:57:37Z",1632801457,7312.385,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,253333.3,0
"2021-09-28T03:57:38Z",1632801458,8728.563,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,1,1,1,1,294.15,258960.3,0
"2021-09-28T03:57:39Z",1632801459,9246.738,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,258915.1,0
"2021-09-28T03:57:40Z",1632801460,9255.998,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,258333.3,0
"2021-09-28T03:57:41Z",1632801461,9357.418,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,0,0,0,0,0,0,0,0,1,1,0,294.15,257500,1.718586
"2021-09-28T03:57:42Z",1632801462,11386.15,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,-0,-0.01124077,0,0,0,0,0,0,0,1,1,0,294.15,241309.5,6152.041
"2021-09-28T03:57:43Z",1632801463,17438.74,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,0.02618,0.2056318,0,0,0,0,0,0,0,1,0,0,294.15,0,13175.72
"2021-09-28T03:57:44Z",1632801464,17807.54,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,0.02618,0.6527167,0.6523622,0.6523622,0.6523622,0.6523622,0.6523622,0.6523622,0,1,0,0,294.15,0,6261.734
"2021-09-28T03:57:45Z",1632801465,13914.47,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,0.008726667,0.6389759,0.6329985,0.6329985,0.6329985,0.6329985,0.6329985,0.6329985,0,1,0,0,294.15,0,-19.05346
"2021-09-28T03:57:46Z",1632801466,21397.32,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,0.008726667,0.6188607,0.5794066,0.5794066,0.6239559,0.6141289,0.5892337,0.5869407,0,1,0,0,294.15,0,6501.524
"2021-09-28T03:57:47Z",1632801467,12168.14,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,0.008726667,0.6365796,0.6790365,0.6790365,0.6790365,0.6790365,0.6790365,0.6790365,0,1,0,0,294.15,25634.92,-2129.853
"2021-09-28T03:57:48Z",1632801468,13709.51,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,0.008726667,0.01497024,0,0,0,0,0,0,0,1,0,0,294.15,199166.7,0.9692039
"2021-09-28T03:57:49Z",1632801469,14073.77,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745333,0.008726667,0,0,0,0,0,0,0,0,1,1,0,294.15,242138.4,-0.1704107
