time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2022-02-28T05:26:25Z",1646025985,16091.11,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,288.15,243465.7,3071.532
"2022-02-28T05:26:26Z",1646025986,16724.66,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,0.02942206,0,0,0,0,0,0,0,1,1,0,288.15,0,4333.267
"2022-02-28T05:26:27Z",1646025987,16885.06,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,0.1194215,0,0,0,0,0,0,0,1,0,0,288.15,0,5594.068
"2022-02-28T05:26:28Z",1646025988,18343.85,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,0.2299113,0,0,0,0,0,0,0,1,0,0,288.15,0,7313.728
"2022-02-28T05:26:29Z",1646025989,23909.19,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,0.5576716,0.04364616,0.04364616,0.04364616,0.04364616,0.04364616,0.04364616,0,1,0,0,288.15,0,10613.45
"2022-02-28T05:26:30Z",1646025990,27727.69,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,0.9645461,0.9587045,0.9587045,0.9587045,0.9587045,0.9587045,0.9587045,0,1,0,0,288.15,0,10328.44
"2022-02-28T05:26:31Z",1646025991,28639.88,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0.008726667,1.311318,1.299749,1.299749,1.299749,1.299749,1.299749,1.299749,0,1,0,0,288.15,0,8775.979
"2022-02-28T05:26:32Z",1646025992,30987.47,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0.008726667,1.589206,1.570927,1.570927,1.570927,1.570927,1.570927,1.570927,0,1,0,0,288.15,0,8313.831
"2022-02-28T05:26:33Z",1646025993,31949.29,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0.008726667,1.868926,1.844291,1.844291,1.844291,1.844291,1.844291,1.844291,0,1,0,0,288.15,0,8393.233
"2022-02-28T05:26:34Z",1646025994,35357.29,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0.008726667,2.155324,2.129848,2.129848,2.129848,2.129848,2.129848,2.129848,0,1,0,0,288.15,0,8668.45
"2022-02-28T05:26:35Z",1646025995,38094.97,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0.008726667,2.44493,2.418813,2.418813,2.418813,2.418813,2.418813,2.418813,0,1,0,0,288.15,0,8622.11
"2022-02-28T05:26:36Z",1646025996,39863.44,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0.008726667,2.719506,2.682626,2.682626,2.682626,2.682626,2.699988,2.683762,0,1,0,0,288.15,0,8158.199
"2022-02-28T05:26:37Z",1646025997,46019.16,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,3.028014,2.984073,2.984073,2.984073,2.985046,3.002408,3.001434,0,1,0,0,288.15,0,9049.965
"2022-02-28T05:26:38Z",1646025998,44826.12,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,3.290951,3.249905,3.249905,3.249905,3.251852,3.250878,3.250878,0,1,0,0,288.15,0,8136.215
"2022-02-28T05:26:39Z",1646025999,39332.88,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,3.492157,3.436681,3.436681,3.436681,3.437664,3.45306,3.45306,0,1,0,0,288.15,0,6115.901
"2022-02-28T05:26:40Z",1646026000,64224.84,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,3.777157,3.715663,3.715663,3.715663,3.749412,3.732051,3.732051,0,1,0,0,288.15,0,11626.95
"2022-02-28T05:26:41Z",1646026001,71287.25,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,4.220953,4.148036,4.148036,4.181776,4.180793,4.148036,4.180793,0,1,0,0,288.15,0,12033.1
"2022-02-28T05:26:42Z",1646026002,17513.66,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,4.461835,4.388194,4.388194,4.370832,4.404581,4.388194,4.388194,0,1,0,0,288.15,0,355.4914
