time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2021-06-29T13:40:14Z",1624974014,8585.306,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.01545867,0,0,0,0,0,0,0,0,1,1,0,295.15,260190.5,-4.203316
"2021-06-29T13:40:15Z",1624974015,8628.422,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.008726667,-0.0187355,0,0,0,0,0,0,0,1,1,0,295.15,260000,3066.096
"2021-06-29T13:40:16Z",1624974016,8737.185,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.008726667,0.002027364,0,0,0,0,0,0,0,1,1,0,295.15,260833.3,2671.153
"2021-06-29T13:40:17Z",1624974017,9629.47,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.01519086,0.001921098,0,0,0,0,0,0,0,1,1,0,295.15,250987.7,893.6406
"2021-06-29T13:40:18Z",1624974018,9863.848,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.01535558,0.003376834,0,0,0,0,0,0,0,1,1,0,295.15,3733.974,6377.192
"2021-06-29T13:40:19Z",1624974019,11990.23,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.01745333,0.1648024,0,0,0,0,0,0,0,1,0,0,295.15,0,8657.185
"2021-06-29T13:40:20Z",1624974020,16219.27,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.01745333,0.475607,0,0,0,0,0,0,0,1,0,0,295.15,0,9696.802
"2021-06-29T13:40:21Z",1624974021,19745.37,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.04363333,0.8034312,0.7838911,0.7838911,0.7838911,0.7838911,0.7838911,0.7838911,0,1,0,0,295.15,0,10162.69
"2021-06-29T13:40:22Z",1624974022,34982.12,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.01959384,1.354395,1.325443,1.325443,1.325443,1.325443,1.325443,1.325443,0,1,0,0,295.15,0,15520.11
"2021-06-29T13:40:23Z",1624974023,37447.03,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.008726667,1.9745,1.934255,1.934255,1.934255,1.934255,1.934255,1.934255,0,1,0,0,295.15,0,12766.01
"2021-06-29T13:40:24Z",1624974024,42376.79,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,2.487462,2.424159,2.424159,2.424159,2.424159,2.424159,2.424159,0,1,0,0,295.15,0,11903.12
