time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2021-06-24T13:16:29Z",1624540589,8704.221,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:30Z",1624540590,8715.605,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004281006,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:31Z",1624540591,8636.53,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.008726667,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:32Z",1624540592,8489.669,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004363333,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:33Z",1624540593,8440.912,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:34Z",1624540594,8376.095,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0,0,0,0,0,0,0,0,1,0,1,1,297.15,256250,0
"2021-06-24T13:16:35Z",1624540595,8533.824,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:36Z",1624540596,8749.386,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004404112,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:37Z",1624540597,8596.247,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004363333,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:38Z",1624540598,8820.016,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.008726667,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:39Z",1624540599,8847.192,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004404112,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:40Z",1624540600,8852.102,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.008726667,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:41Z",1624540601,9007.993,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004281006,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:42Z",1624540602,8816.493,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:43Z",1624540603,8816.537,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:44Z",1624540604,8757.159,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004444136,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:45Z",1624540605,8669.233,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.008726667,0,0,0,0,0,0,0,1,0,1,1,297.15,256242.3,0
"2021-06-24T13:16:46Z",1624540606,8627.992,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004363333,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:47Z",1624540607,8581.466,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.008726667,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:48Z",1624540608,8611.867,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.008726667,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:49Z",1624540609,8810.872,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.008726667,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:50Z",1624540610,8772.879,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:51Z",1624540611,8796.759,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004363333,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:52Z",1624540612,8960.566,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:53Z",1624540613,8914.116,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004240997,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:54Z",1624540614,8810.212,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004281006,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:55Z",1624540615,8824.337,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004240997,0,0,0,0,0,0,0,1,0,1,1,297.15,256666.7,0
"2021-06-24T13:16:56Z",1624540616,8746.627,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004282531,0,0,0,0,0,0,0,1,0,1,1,297.15,256257.7,0
"2021-06-24T13:16:57Z",1624540617,8450.547,NaN,NaN,NaN,NaN,"-",NaN,"-",0.04363333,0.004444136,0,0,0,0,0,0,0,1,0,1,1,297.15,256257.7,0
